number of receivers:
	483
rx (m)		rz (m)
230071.952 	0	2901.900 	90.07824 	38.91239 	1304
230649.530 	0	2926.800 	90.08293 	38.90869 	1305
231315.133 	0	2953.500 	90.08832 	38.90442 	1306
231415.825 	0	3006.600 	90.08913 	38.90378 	1307
231146.571 	0	3043.800 	90.08695 	38.90550 	1308
231776.728 	0	3094.000 	90.09206 	38.90146 	1309
232563.353 	0	3152.000 	90.09843 	38.89642 	1310
233850.422 	0	3204.800 	90.10886 	38.88816 	1311
235001.383 	0	3268.400 	90.11818 	38.88078 	1312
235473.113 	0	-3247.400 	90.12200 	38.87775 	1313
236906.614 	0	3286.000 	90.13360 	38.86856 	1314
237779.189 	0	3320.000 	90.14067 	38.86296 	1315
239042.453 	0	3367.000 	90.15089 	38.85485 	1316
239978.911 	0	3402.000 	90.15847 	38.84885 	1317
241052.670 	0	3441.000 	90.16715 	38.84195 	1318
242436.371 	0	3499.000 	90.17834 	38.83307 	1319
243539.240 	0	3509.000 	90.18726 	38.82599 	1320
245255.828 	0	3045.100 	90.20114 	38.81498 	1321
246092.422 	0	3074.800 	90.20790 	38.80960 	1322
246831.466 	0	3122.200 	90.21387 	38.80486 	1323
247273.277 	0	3155.900 	90.21744 	38.80202 	1324
247775.239 	0	3193.400 	90.22149 	38.79880 	1325
248164.304 	0	3239.400 	90.22464 	38.79630 	1326
248429.605 	0	3265.400 	90.22678 	38.79460 	1327
248832.272 	0	3249.300 	90.23003 	38.79201 	1328
249043.294 	0	3227.200 	90.23174 	38.79066 	1329
249234.525 	0	3207.100 	90.23328 	38.78943 	1330
249697.824 	0	3179.900 	90.23702 	38.78645 	1331
249953.629 	0	3153.300 	90.23909 	38.78481 	1332
250152.312 	0	3133.400 	90.24069 	38.78353 	1333
250435.671 	0	3121.500 	90.24298 	38.78171 	1334
250778.375 	0	3092.200 	90.24575 	38.77951 	1335
251170.492 	0	3099.900 	90.24892 	38.77699 	1336
251512.313 	0	3063.700 	90.25168 	38.77480 	1337
251968.976 	0	3047.600 	90.25536 	38.77186 	1338
252427.395 	0	3033.000 	90.25906 	38.76892 	1339
252955.466 	0	3022.900 	90.26333 	38.76553 	1340
253477.166 	0	3025.500 	90.26754 	38.76217 	1341
254094.602 	0	3036.600 	90.27252 	38.75821 	1342
254600.283 	0	3042.200 	90.27660 	38.75496 	1343
